experiment_id,axis,condition,nominal_fraction,sample_id,work_id,seed,key_id,language,n_tokens,n_chars,ai_generated_tokens,ai_generated_fraction,retained_human_fraction,detector_score,threshold,detected,n_scored_positions,semantic_sim_vs_original,edit_distance_vs_original,timestamp
739,fraction_geometry,contiguous,0.15,345_3,345,27345,075c5cf8,en,256,1031,38,0.1484375,0.8515625,0.5277777777777778,0.5278688524590164,False,252,0.9996629165907931,38,2026-08-15T16:28:55
740,fraction_geometry,contiguous,0.2,345_3,345,27345,075c5cf8,en,256,1009,51,0.19921875,0.80078125,0.5388,0.5278688524590164,True,250,0.9995797956078002,50,2026-08-15T16:28:55
741,fraction_geometry,contiguous,0.25,345_3,345,27345,075c5cf8,en,256,984,64,0.25,0.75,0.5391836734693878,0.5278688524590164,True,245,0.9994682331428494,63,2026-08-15T16:28:55
742,fraction_geometry,contiguous,0.3,345_3,345,27345,075c5cf8,en,256,1003,77,0.30078125,0.69921875,0.5526530612244898,0.5278688524590164,True,245,0.9993299307516423,75,2026-08-15T16:28:55
743,fraction_geometry,contiguous,0.5,345_3,345,27345,075c5cf8,en,256,881,128,0.5,0.5,0.5681415929203539,0.5278688524590164,True,226,0.9988099339689589,126,2026-08-15T16:28:55
744,fraction_geometry,contiguous,0.75,345_3,345,27345,075c5cf8,en,256,715,192,0.75,0.25,0.6186868686868687,0.5278688524590164,True,198,0.9967596364890797,189,2026-08-15T16:28:55
745,fraction_geometry,contiguous,1.0,345_3,345,27345,075c5cf8,en,256,683,256,1.0,0.0,0.6460317460317461,0.5278688524590164,True,189,0.9954369431794688,251,2026-08-15T16:28:55
746,fraction_geometry,scattered,0.02,345_3,345,27345,075c5cf8,en,256,1084,5,0.01953125,0.98046875,0.5043650793650793,0.5278688524590164,False,252,0.999942786121437,5,2026-08-15T16:28:55
747,fraction_geometry,scattered,0.05,345_3,345,27345,075c5cf8,en,256,1062,13,0.05078125,0.94921875,0.501984126984127,0.5278688524590164,False,252,0.9999113784119763,13,2026-08-15T16:28:55
748,fraction_geometry,scattered,0.1,345_3,345,27345,075c5cf8,en,256,1057,26,0.1015625,0.8984375,0.5051587301587301,0.5278688524590164,False,252,0.9998910555790138,26,2026-08-15T16:28:55
749,fraction_geometry,scattered,0.15,345_3,345,27345,075c5cf8,en,256,1037,38,0.1484375,0.8515625,0.512,0.5278688524590164,False,250,0.9998749868905498,38,2026-08-15T16:28:55
750,fraction_geometry,scattered,0.2,345_3,345,27345,075c5cf8,en,256,1041,51,0.19921875,0.80078125,0.5176706827309236,0.5278688524590164,False,249,0.9998684834069417,51,2026-08-15T16:28:55
751,fraction_geometry,scattered,0.25,345_3,345,27345,075c5cf8,en,256,1049,64,0.25,0.75,0.5294354838709677,0.5278688524590164,True,248,0.9997799898393012,64,2026-08-15T16:28:55
752,fraction_geometry,scattered,0.3,345_3,345,27345,075c5cf8,en,256,1014,77,0.30078125,0.69921875,0.5299595141700405,0.5278688524590164,True,247,0.9992739387397288,77,2026-08-15T16:28:55
753,fraction_geometry,scattered,0.5,345_3,345,27345,075c5cf8,en,256,905,128,0.5,0.5,0.5450413223140496,0.5278688524590164,True,242,0.9985648709198668,127,2026-08-15T16:28:55
754,fraction_geometry,scattered,0.75,345_3,345,27345,075c5cf8,en,256,810,192,0.75,0.25,0.5747663551401869,0.5278688524590164,True,214,0.9973885606051985,190,2026-08-15T16:28:55
755,fraction_geometry,scattered,1.0,345_3,345,27345,075c5cf8,en,256,686,255,0.99609375,0.00390625,0.6461139896373057,0.5278688524590164,True,193,0.9958354835769823,251,2026-08-15T16:28:55
756,fraction_geometry,sentence,0.02,345_3,345,27345,075c5cf8,en,256,1082,19,0.07421875,0.92578125,0.5091269841269841,0.5278688524590164,False,252,0.9998799737986875,19,2026-08-15T16:28:55
757,fraction_geometry,sentence,0.05,345_3,345,27345,075c5cf8,en,256,1082,19,0.07421875,0.92578125,0.5091269841269841,0.5278688524590164,False,252,0.9998799737986875,19,2026-08-15T16:28:55
758,fraction_geometry,sentence,0.1,345_3,345,27345,075c5cf8,en,256,1019,52,0.203125,0.796875,0.5281746031746032,0.5278688524590164,True,252,0.9994154149802453,51,2026-08-15T16:28:55
759,fraction_geometry,sentence,0.15,345_3,345,27345,075c5cf8,en,256,1019,52,0.203125,0.796875,0.5281746031746032,0.5278688524590164,True,252,0.9994154149802453,51,2026-08-15T16:28:55
760,fraction_geometry,sentence,0.2,345_3,345,27345,075c5cf8,en,256,1019,52,0.203125,0.796875,0.5281746031746032,0.5278688524590164,True,252,0.9994154149802453,51,2026-08-15T16:28:55
761,fraction_geometry,sentence,0.25,345_3,345,27345,075c5cf8,en,256,988,92,0.359375,0.640625,0.5534412955465587,0.5278688524590164,True,247,0.9991157997721736,89,2026-08-15T16:28:55
762,fraction_geometry,sentence,0.3,345_3,345,27345,075c5cf8,en,256,988,92,0.359375,0.640625,0.5534412955465587,0.5278688524590164,True,247,0.9991157997721736,89,2026-08-15T16:28:55
763,fraction_geometry,sentence,0.5,345_3,345,27345,075c5cf8,en,256,922,131,0.51171875,0.48828125,0.5718487394957983,0.5278688524590164,True,238,0.9987179576508415,127,2026-08-15T16:28:55
764,fraction_geometry,sentence,0.75,345_3,345,27345,075c5cf8,en,256,719,224,0.875,0.125,0.6352941176470588,0.5278688524590164,True,204,0.9965530586284235,219,2026-08-15T16:28:55
765,fraction_geometry,sentence,1.0,345_3,345,27345,075c5cf8,en,256,683,256,1.0,0.0,0.6460317460317461,0.5278688524590164,True,189,0.9954369431794688,251,2026-08-15T16:28:55
766,fraction_geometry,paragraph,0.02,345_3,345,27345,075c5cf8,en,256,683,256,1.0,0.0,0.6460317460317461,0.5278688524590164,True,189,0.9954369431794688,251,2026-08-15T16:28:55
767,fraction_geometry,paragraph,0.05,345_3,345,27345,075c5cf8,en,256,683,256,1.0,0.0,0.6460317460317461,0.5278688524590164,True,189,0.9954369431794688,251,2026-08-15T16:28:55
768,fraction_geometry,paragraph,0.1,345_3,345,27345,075c5cf8,en,256,683,256,1.0,0.0,0.6460317460317461,0.5278688524590164,True,189,0.9954369431794688,251,2026-08-15T16:28:55
769,fraction_geometry,paragraph,0.15,345_3,345,27345,075c5cf8,en,256,683,256,1.0,0.0,0.6460317460317461,0.5278688524590164,True,189,0.9954369431794688,251,2026-08-15T16:28:55
770,fraction_geometry,paragraph,0.2,345_3,345,27345,075c5cf8,en,256,683,256,1.0,0.0,0.6460317460317461,0.5278688524590164,True,189,0.9954369431794688,251,2026-08-15T16:28:55
771,fraction_geometry,paragraph,0.25,345_3,345,27345,075c5cf8,en,256,683,256,1.0,0.0,0.6460317460317461,0.5278688524590164,True,189,0.9954369431794688,251,2026-08-15T16:28:55
772,fraction_geometry,paragraph,0.3,345_3,345,27345,075c5cf8,en,256,683,256,1.0,0.0,0.6460317460317461,0.5278688524590164,True,189,0.9954369431794688,251,2026-08-15T16:28:55
773,fraction_geometry,paragraph,0.5,345_3,345,27345,075c5cf8,en,256,683,256,1.0,0.0,0.6460317460317461,0.5278688524590164,True,189,0.9954369431794688,251,2026-08-15T16:28:55
774,fraction_geometry,paragraph,0.75,345_3,345,27345,075c5cf8,en,256,683,256,1.0,0.0,0.6460317460317461,0.5278688524590164,True,189,0.9954369431794688,251,2026-08-15T16:28:55
775,fraction_geometry,paragraph,1.0,345_3,345,27345,075c5cf8,en,256,683,256,1.0,0.0,0.6460317460317461,0.5278688524590164,True,189,0.9954369431794688,251,2026-08-15T16:28:55
776,edit_mode,spelling,0.01953125,345_3,345,27345,075c5cf8,en,256,1084,5,0.01953125,0.98046875,0.5043650793650793,0.5278688524590164,False,252,0.999942786121437,5,2026-08-15T16:28:55
777,edit_mode,grammar,0.0390625,345_3,345,27345,075c5cf8,en,256,1089,10,0.0390625,0.9609375,0.498015873015873,0.5278688524590164,False,252,0.9988237640844448,10,2026-08-15T16:28:55
778,edit_mode,punctuation,0.01953125,345_3,345,27345,075c5cf8,en,256,1084,5,0.01953125,0.98046875,0.5043650793650793,0.5278688524590164,False,252,0.999942786121437,5,2026-08-15T16:28:55
779,edit_mode,light_copyedit,0.078125,345_3,345,27345,075c5cf8,en,256,1093,20,0.078125,0.921875,0.49404761904761907,0.5278688524590164,False,252,0.9999330106096245,20,2026-08-15T16:28:55
780,edit_mode,sentence_rewrite,0.0625,345_3,345,27345,075c5cf8,en,256,1071,16,0.0625,0.9375,0.5079365079365079,0.5278688524590164,False,252,0.9999451510048099,16,2026-08-15T16:28:55
781,edit_mode,paragraph_rewrite,1.0,345_3,345,27345,075c5cf8,en,256,683,256,1.0,0.0,0.6460317460317461,0.5278688524590164,True,189,0.9954369431794688,251,2026-08-15T16:28:55
782,edit_mode,added_paragraph,0.16339869281045752,345_3,345,27345,075c5cf8,en,306,1203,50,0.16339869281045752,0.8366013071895425,0.5228668941979522,0.5278688524590164,False,293,0.9998646581258713,50,2026-08-15T16:28:55
783,edit_mode,ai_intro_conclusion,0.189873417721519,345_3,345,27345,075c5cf8,en,316,1274,60,0.189873417721519,0.810126582278481,0.5292604501607717,0.5278688524590164,True,311,0.9996398210814044,60,2026-08-15T16:28:55
784,baseline,human,0.0,98_0,98,28345,075c5cf8,en,245,1027,0,0.0,1.0,0.48686440677966103,0.5278688524590164,False,236,1.0000000000000002,0,2026-08-15T16:28:55
785,fraction_geometry,contiguous,0.02,98_0,98,28345,075c5cf8,en,245,1001,5,0.02040816326530612,0.9795918367346939,0.4808510638297872,0.5278688524590164,False,235,0.9998433590128999,5,2026-08-15T16:28:55
786,fraction_geometry,contiguous,0.05,98_0,98,28345,075c5cf8,en,245,972,12,0.04897959183673469,0.9510204081632653,0.4824561403508772,0.5278688524590164,False,228,0.9996914846960011,12,2026-08-15T16:28:55
787,fraction_geometry,contiguous,0.1,98_0,98,28345,075c5cf8,en,245,929,24,0.09795918367346938,0.9020408163265307,0.48148148148148145,0.5278688524590164,False,216,0.9992620023172715,24,2026-08-15T16:28:55
788,fraction_geometry,contiguous,0.15,98_0,98,28345,075c5cf8,en,245,900,37,0.1510204081632653,0.8489795918367347,0.47635467980295565,0.5278688524590164,False,203,0.9985874434651018,37,2026-08-15T16:28:55
789,fraction_geometry,contiguous,0.2,98_0,98,28345,075c5cf8,en,245,869,49,0.2,0.8,0.474869109947644,0.5278688524590164,False,191,0.9977946900309309,49,2026-08-15T16:28:55
790,fraction_geometry,contiguous,0.25,98_0,98,28345,075c5cf8,en,245,828,61,0.24897959183673468,0.7510204081632653,0.47039106145251397,0.5278688524590164,False,179,0.9964286854430027,61,2026-08-15T16:28:55
791,fraction_geometry,contiguous,0.3,98_0,98,28345,075c5cf8,en,245,778,74,0.3020408163265306,0.6979591836734693,0.4686746987951807,0.5278688524590164,False,166,0.9942648771979583,74,2026-08-15T16:28:55
792,fraction_geometry,contiguous,0.5,98_0,98,28345,075c5cf8,en,245,624,122,0.49795918367346936,0.5020408163265306,0.45901639344262296,0.5278688524590164,False,122,0.9738466303991593,122,2026-08-15T16:28:55
793,fraction_geometry,contiguous,0.75,98_0,98,28345,075c5cf8,en,245,420,184,0.7510204081632653,0.24897959183673468,0.47704918032786886,0.5278688524590164,False,61,0.8736062680464171,184,2026-08-15T16:28:55
794,fraction_geometry,contiguous,1.0,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
795,fraction_geometry,scattered,0.02,98_0,98,28345,075c5cf8,en,245,1019,5,0.02040816326530612,0.9795918367346939,0.4864406779661017,0.5278688524590164,False,236,0.9998700104665438,5,2026-08-15T16:28:55
796,fraction_geometry,scattered,0.05,98_0,98,28345,075c5cf8,en,245,1010,12,0.04897959183673469,0.9510204081632653,0.4911392405063291,0.5278688524590164,False,237,0.9997669170420778,12,2026-08-15T16:28:55
797,fraction_geometry,scattered,0.1,98_0,98,28345,075c5cf8,en,245,985,24,0.09795918367346938,0.9020408163265307,0.49094827586206896,0.5278688524590164,False,232,0.9997290307845892,24,2026-08-15T16:28:55
798,fraction_geometry,scattered,0.15,98_0,98,28345,075c5cf8,en,245,952,37,0.1510204081632653,0.8489795918367347,0.4900900900900901,0.5278688524590164,False,222,0.9993558219330386,37,2026-08-15T16:28:55
799,fraction_geometry,scattered,0.2,98_0,98,28345,075c5cf8,en,245,923,49,0.2,0.8,0.4867298578199052,0.5278688524590164,False,211,0.9990255458755809,49,2026-08-15T16:28:55
800,fraction_geometry,scattered,0.25,98_0,98,28345,075c5cf8,en,245,894,61,0.24897959183673468,0.7510204081632653,0.4975369458128079,0.5278688524590164,False,203,0.9985917413216642,61,2026-08-15T16:28:55
801,fraction_geometry,scattered,0.3,98_0,98,28345,075c5cf8,en,245,862,74,0.3020408163265306,0.6979591836734693,0.5010309278350515,0.5278688524590164,False,194,0.9975637087697156,74,2026-08-15T16:28:55
802,fraction_geometry,scattered,0.5,98_0,98,28345,075c5cf8,en,245,745,122,0.49795918367346936,0.5020408163265306,0.5159235668789809,0.5278688524590164,False,157,0.9917113431382389,121,2026-08-15T16:28:55
803,fraction_geometry,scattered,0.75,98_0,98,28345,075c5cf8,en,245,567,184,0.7510204081632653,0.24897959183673468,0.5326315789473685,0.5278688524590164,True,95,0.9423045682704034,183,2026-08-15T16:28:55
804,fraction_geometry,scattered,1.0,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
805,fraction_geometry,sentence,0.02,98_0,98,28345,075c5cf8,en,245,1052,16,0.0653061224489796,0.9346938775510204,0.4966244725738397,0.5278688524590164,False,237,0.9997220998407536,16,2026-08-15T16:28:55
806,fraction_geometry,sentence,0.05,98_0,98,28345,075c5cf8,en,245,1052,16,0.0653061224489796,0.9346938775510204,0.4966244725738397,0.5278688524590164,False,237,0.9997220998407536,16,2026-08-15T16:28:55
807,fraction_geometry,sentence,0.1,98_0,98,28345,075c5cf8,en,245,745,115,0.46938775510204084,0.5306122448979591,0.4925170068027211,0.5278688524590164,False,147,0.9887279731528159,114,2026-08-15T16:28:55
808,fraction_geometry,sentence,0.15,98_0,98,28345,075c5cf8,en,245,745,115,0.46938775510204084,0.5306122448979591,0.4925170068027211,0.5278688524590164,False,147,0.9887279731528159,114,2026-08-15T16:28:55
809,fraction_geometry,sentence,0.2,98_0,98,28345,075c5cf8,en,245,745,115,0.46938775510204084,0.5306122448979591,0.4925170068027211,0.5278688524590164,False,147,0.9887279731528159,114,2026-08-15T16:28:55
810,fraction_geometry,sentence,0.25,98_0,98,28345,075c5cf8,en,245,745,115,0.46938775510204084,0.5306122448979591,0.4925170068027211,0.5278688524590164,False,147,0.9887279731528159,114,2026-08-15T16:28:55
811,fraction_geometry,sentence,0.3,98_0,98,28345,075c5cf8,en,245,745,115,0.46938775510204084,0.5306122448979591,0.4925170068027211,0.5278688524590164,False,147,0.9887279731528159,114,2026-08-15T16:28:55
812,fraction_geometry,sentence,0.5,98_0,98,28345,075c5cf8,en,245,600,160,0.6530612244897959,0.34693877551020413,0.4971698113207547,0.5278688524590164,False,106,0.95982000595117,159,2026-08-15T16:28:55
813,fraction_geometry,sentence,0.75,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
814,fraction_geometry,sentence,1.0,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
815,fraction_geometry,paragraph,0.02,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
816,fraction_geometry,paragraph,0.05,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
817,fraction_geometry,paragraph,0.1,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
818,fraction_geometry,paragraph,0.15,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
819,fraction_geometry,paragraph,0.2,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
820,fraction_geometry,paragraph,0.25,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
821,fraction_geometry,paragraph,0.3,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
822,fraction_geometry,paragraph,0.5,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
823,fraction_geometry,paragraph,0.75,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
824,fraction_geometry,paragraph,1.0,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
825,edit_mode,spelling,0.02040816326530612,98_0,98,28345,075c5cf8,en,245,1019,5,0.02040816326530612,0.9795918367346939,0.4864406779661017,0.5278688524590164,False,236,0.9998700104665438,5,2026-08-15T16:28:55
826,edit_mode,grammar,0.04081632653061224,98_0,98,28345,075c5cf8,en,245,1002,10,0.04081632653061224,0.9591836734693877,0.4966244725738397,0.5278688524590164,False,237,0.9997331028093005,10,2026-08-15T16:28:55
827,edit_mode,punctuation,0.02040816326530612,98_0,98,28345,075c5cf8,en,245,1019,5,0.02040816326530612,0.9795918367346939,0.4864406779661017,0.5278688524590164,False,236,0.9998700104665438,5,2026-08-15T16:28:55
828,edit_mode,light_copyedit,0.08163265306122448,98_0,98,28345,075c5cf8,en,245,970,20,0.08163265306122448,0.9183673469387755,0.49240506329113926,0.5278688524590164,False,237,0.9996154165435197,20,2026-08-15T16:28:55
829,edit_mode,sentence_rewrite,0.1836734693877551,98_0,98,28345,075c5cf8,en,245,882,45,0.1836734693877551,0.8163265306122449,0.48743718592964824,0.5278688524590164,False,199,0.9971773278345089,45,2026-08-15T16:28:55
830,edit_mode,paragraph_rewrite,1.0,98_0,98,28345,075c5cf8,en,245,330,245,1.0,0.0,0.6181818181818182,0.5278688524590164,True,22,0.8050605443478422,244,2026-08-15T16:28:55
831,edit_mode,added_paragraph,0.1694915254237288,98_0,98,28345,075c5cf8,en,295,1234,50,0.1694915254237288,0.8305084745762712,0.512937062937063,0.5278688524590164,False,286,0.9999203612906216,50,2026-08-15T16:28:55
832,edit_mode,ai_intro_conclusion,0.19672131147540983,98_0,98,28345,075c5cf8,en,305,1264,60,0.19672131147540983,0.8032786885245902,0.50893470790378,0.5278688524590164,False,291,0.9994409286457709,60,2026-08-15T16:28:55
833,baseline,human,0.0,98_1,98,29345,075c5cf8,en,236,1036,0,0.0,1.0,0.5074561403508772,0.5278688524590164,False,228,1.0000000000000002,0,2026-08-15T16:28:55
834,fraction_geometry,contiguous,0.02,98_1,98,29345,075c5cf8,en,236,1020,5,0.0211864406779661,0.978813559322034,0.506578947368421,0.5278688524590164,False,228,0.9999249654144856,5,2026-08-15T16:28:55
835,fraction_geometry,contiguous,0.05,98_1,98,29345,075c5cf8,en,236,1007,12,0.05084745762711865,0.9491525423728814,0.5078947368421053,0.5278688524590164,False,228,0.999882119264238,12,2026-08-15T16:28:55
836,fraction_geometry,contiguous,0.1,98_1,98,29345,075c5cf8,en,236,996,24,0.1016949152542373,0.8983050847457628,0.5142857142857142,0.5278688524590164,False,224,0.9998034654514935,24,2026-08-15T16:28:55
837,fraction_geometry,contiguous,0.15,98_1,98,29345,075c5cf8,en,236,973,35,0.1483050847457627,0.8516949152542372,0.5188940092165899,0.5278688524590164,False,217,0.9997574904705013,35,2026-08-15T16:28:55
838,fraction_geometry,contiguous,0.2,98_1,98,29345,075c5cf8,en,236,947,47,0.19915254237288135,0.8008474576271186,0.520952380952381,0.5278688524590164,False,210,0.9994994281360629,47,2026-08-15T16:28:55
839,fraction_geometry,contiguous,0.25,98_1,98,29345,075c5cf8,en,236,941,59,0.25,0.75,0.5290476190476191,0.5278688524590164,True,210,0.9993551476110405,59,2026-08-15T16:28:55
840,fraction_geometry,contiguous,0.3,98_1,98,29345,075c5cf8,en,236,927,71,0.3008474576271186,0.6991525423728814,0.5344497607655503,0.5278688524590164,True,209,0.9990762606833785,70,2026-08-15T16:28:55
841,fraction_geometry,contiguous,0.5,98_1,98,29345,075c5cf8,en,236,952,118,0.5,0.5,0.5712264150943396,0.5278688524590164,True,212,0.998610848440787,116,2026-08-15T16:28:55
842,fraction_geometry,contiguous,0.75,98_1,98,29345,075c5cf8,en,236,929,177,0.75,0.25,0.6033175355450237,0.5278688524590164,True,211,0.9983409710509575,173,2026-08-15T16:28:55
843,fraction_geometry,contiguous,1.0,98_1,98,29345,075c5cf8,en,236,869,236,1.0,0.0,0.6519417475728155,0.5278688524590164,True,206,0.9964770853607573,229,2026-08-15T16:28:55
844,fraction_geometry,scattered,0.02,98_1,98,29345,075c5cf8,en,236,1034,5,0.0211864406779661,0.978813559322034,0.5074235807860262,0.5278688524590164,False,229,0.9999124915296405,5,2026-08-15T16:28:55
845,fraction_geometry,scattered,0.05,98_1,98,29345,075c5cf8,en,236,1029,12,0.05084745762711865,0.9491525423728814,0.5078602620087336,0.5278688524590164,False,229,0.999788882770259,12,2026-08-15T16:28:55
846,fraction_geometry,scattered,0.1,98_1,98,29345,075c5cf8,en,236,1015,24,0.1016949152542373,0.8983050847457628,0.5130434782608696,0.5278688524590164,False,230,0.9997550814121752,24,2026-08-15T16:28:55
847,fraction_geometry,scattered,0.15,98_1,98,29345,075c5cf8,en,236,1004,35,0.1483050847457627,0.8516949152542372,0.5282608695652173,0.5278688524590164,True,230,0.999539557072819,35,2026-08-15T16:28:55
848,fraction_geometry,scattered,0.2,98_1,98,29345,075c5cf8,en,236,998,47,0.19915254237288135,0.8008474576271186,0.5329004329004329,0.5278688524590164,True,231,0.999541181663143,46,2026-08-15T16:28:55
849,fraction_geometry,scattered,0.25,98_1,98,29345,075c5cf8,en,236,974,59,0.25,0.75,0.5393939393939394,0.5278688524590164,True,231,0.9993042995186148,58,2026-08-15T16:28:55
850,fraction_geometry,scattered,0.3,98_1,98,29345,075c5cf8,en,236,977,71,0.3008474576271186,0.6991525423728814,0.5458874458874459,0.5278688524590164,True,231,0.9991975392878873,70,2026-08-15T16:28:55
851,fraction_geometry,scattered,0.5,98_1,98,29345,075c5cf8,en,236,941,118,0.5,0.5,0.5825327510917031,0.5278688524590164,True,229,0.9988703683502589,117,2026-08-15T16:28:55
852,fraction_geometry,scattered,0.75,98_1,98,29345,075c5cf8,en,236,886,177,0.75,0.25,0.5981818181818181,0.5278688524590164,True,220,0.9982793230878559,175,2026-08-15T16:28:55
853,fraction_geometry,scattered,1.0,98_1,98,29345,075c5cf8,en,236,867,235,0.9957627118644068,0.004237288135593209,0.6485436893203883,0.5278688524590164,True,206,0.9965090500196524,229,2026-08-15T16:28:55
854,fraction_geometry,sentence,0.02,98_1,98,29345,075c5cf8,en,236,989,42,0.17796610169491525,0.8220338983050848,0.5346491228070176,0.5278688524590164,True,228,0.9996089845225175,41,2026-08-15T16:28:55
855,fraction_geometry,sentence,0.05,98_1,98,29345,075c5cf8,en,236,989,42,0.17796610169491525,0.8220338983050848,0.5346491228070176,0.5278688524590164,True,228,0.9996089845225175,41,2026-08-15T16:28:55
856,fraction_geometry,sentence,0.1,98_1,98,29345,075c5cf8,en,236,989,42,0.17796610169491525,0.8220338983050848,0.5346491228070176,0.5278688524590164,True,228,0.9996089845225175,41,2026-08-15T16:28:55
857,fraction_geometry,sentence,0.15,98_1,98,29345,075c5cf8,en,236,989,42,0.17796610169491525,0.8220338983050848,0.5346491228070176,0.5278688524590164,True,228,0.9996089845225175,41,2026-08-15T16:28:55
858,fraction_geometry,sentence,0.2,98_1,98,29345,075c5cf8,en,236,984,49,0.2076271186440678,0.7923728813559322,0.5351111111111111,0.5278688524590164,True,225,0.9996850429670445,48,2026-08-15T16:28:55
859,fraction_geometry,sentence,0.25,98_1,98,29345,075c5cf8,en,236,899,103,0.4364406779661017,0.5635593220338984,0.5593137254901961,0.5278688524590164,True,204,0.9983373393809151,100,2026-08-15T16:28:55
860,fraction_geometry,sentence,0.3,98_1,98,29345,075c5cf8,en,236,899,103,0.4364406779661017,0.5635593220338984,0.5593137254901961,0.5278688524590164,True,204,0.9983373393809151,100,2026-08-15T16:28:55
861,fraction_geometry,sentence,0.5,98_1,98,29345,075c5cf8,en,236,910,175,0.7415254237288136,0.2584745762711864,0.6087378640776699,0.5278688524590164,True,206,0.997275578914842,170,2026-08-15T16:28:55
862,fraction_geometry,sentence,0.75,98_1,98,29345,075c5cf8,en,236,911,188,0.7966101694915254,0.2033898305084746,0.616504854368932,0.5278688524590164,True,206,0.9970751573285977,183,2026-08-15T16:28:55
863,fraction_geometry,sentence,1.0,98_1,98,29345,075c5cf8,en,236,869,236,1.0,0.0,0.6519417475728155,0.5278688524590164,True,206,0.9964770853607573,229,2026-08-15T16:28:55
864,fraction_geometry,paragraph,0.02,98_1,98,29345,075c5cf8,en,236,910,176,0.7457627118644068,0.2542372881355932,0.6097087378640776,0.5278688524590164,True,206,0.9973457047108238,171,2026-08-15T16:28:55
865,fraction_geometry,paragraph,0.05,98_1,98,29345,075c5cf8,en,236,910,176,0.7457627118644068,0.2542372881355932,0.6097087378640776,0.5278688524590164,True,206,0.9973457047108238,171,2026-08-15T16:28:55
866,fraction_geometry,paragraph,0.1,98_1,98,29345,075c5cf8,en,236,910,176,0.7457627118644068,0.2542372881355932,0.6097087378640776,0.5278688524590164,True,206,0.9973457047108238,171,2026-08-15T16:28:55
867,fraction_geometry,paragraph,0.15,98_1,98,29345,075c5cf8,en,236,910,176,0.7457627118644068,0.2542372881355932,0.6097087378640776,0.5278688524590164,True,206,0.9973457047108238,171,2026-08-15T16:28:55
868,fraction_geometry,paragraph,0.2,98_1,98,29345,075c5cf8,en,236,910,176,0.7457627118644068,0.2542372881355932,0.6097087378640776,0.5278688524590164,True,206,0.9973457047108238,171,2026-08-15T16:28:55
869,fraction_geometry,paragraph,0.25,98_1,98,29345,075c5cf8,en,236,910,176,0.7457627118644068,0.2542372881355932,0.6097087378640776,0.5278688524590164,True,206,0.9973457047108238,171,2026-08-15T16:28:55
870,fraction_geometry,paragraph,0.3,98_1,98,29345,075c5cf8,en,236,910,176,0.7457627118644068,0.2542372881355932,0.6097087378640776,0.5278688524590164,True,206,0.9973457047108238,171,2026-08-15T16:28:55
871,fraction_geometry,paragraph,0.5,98_1,98,29345,075c5cf8,en,236,910,176,0.7457627118644068,0.2542372881355932,0.6097087378640776,0.5278688524590164,True,206,0.9973457047108238,171,2026-08-15T16:28:55
872,fraction_geometry,paragraph,0.75,98_1,98,29345,075c5cf8,en,236,869,236,1.0,0.0,0.6519417475728155,0.5278688524590164,True,206,0.9964770853607573,229,2026-08-15T16:28:55
873,fraction_geometry,paragraph,1.0,98_1,98,29345,075c5cf8,en,236,869,236,1.0,0.0,0.6519417475728155,0.5278688524590164,True,206,0.9964770853607573,229,2026-08-15T16:28:55
